District,Zone,Geographical Region,Development Region,Constituency,CandidateName,Gender,Age,PartyName
Jhapa,Mechi,Terai,Eastern,5,त्रि नारायण राजबंशी,पु,52,तराई–मधेश लोकतान्त्रिक पार्टी 
Jhapa,Mechi,Terai,Eastern,5,लाल प्रसाद सावा लिम्बु,पु,46,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Jhapa,Mechi,Terai,Eastern,5,सुन्दर लाल साह,पु,42,मधेशी जनअधिकार फोरम (गणतान्त्रिक)
Jhapa,Mechi,Terai,Eastern,5,मेदनी प्रसाद सिलवाल,पु,47,नेपाल परिवार दल 
Jhapa,Mechi,Terai,Eastern,5,फिरोज  मिया,पु,37,"संघीय गणतान्त्रिक समाजवादी पार्टी, नेपाल"
Jhapa,Mechi,Terai,Eastern,5,गणित प्रसाद गणेश,पु,65,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Jhapa,Mechi,Terai,Eastern,5,चिन्ता देवी ढुंगेल,म,42,नेपालआमा पार्टी  
Jhapa,Mechi,Terai,Eastern,5,कौशिला देवी महतो,म,50,राष्ट्रिय जनता दल नेपाल 
Jhapa,Mechi,Terai,Eastern,5,हिमा देवी रिजाल,म,44,नेपाल कम्युनिष्ट पार्टी (संयुक्त)
Jhapa,Mechi,Terai,Eastern,5,शान्ती  चौधरी,म,36,नेपाल मजदुर किसान पार्टी 
Jhapa,Mechi,Terai,Eastern,5,गैसुदिन  मिया,पु,26,लिम्बुवान मुक्ति मोर्चा नेपाल  
Jhapa,Mechi,Terai,Eastern,6,कामेश्वर  राजवंशी,पु,48,सद्भावना पार्टी 
Jhapa,Mechi,Terai,Eastern,6,दिपक  कार्की,पु,54,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Jhapa,Mechi,Terai,Eastern,6,देवी प्रसाद राजवंशी,पु,59,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Jhapa,Mechi,Terai,Eastern,6,टेक बहादुर बस्नेत,पु,37,नेपाल परिवार दल 
Jhapa,Mechi,Terai,Eastern,6,सुमन लाल साहु,पु,48,राष्ट्रिय जनता दल नेपाल 
Jhapa,Mechi,Terai,Eastern,6,शंकर प्रसाद राजवंशी,पु,55,"मधेशी जनअधिकार फोरम, नेपाल "
Jhapa,Mechi,Terai,Eastern,6,आदित्य कुमार देव,पु,26,संघीय सद्भावना पार्टी 
Jhapa,Mechi,Terai,Eastern,6,चक्र बहादुर भण्डारी,पु,64,राष्ट्रिय प्रजातन्त्र पार्टी 
Jhapa,Mechi,Terai,Eastern,6,राम बहादुर राई,पु,31,नेपाल कम्युनिष्ट पार्टी (माले–समाजवादी)
Jhapa,Mechi,Terai,Eastern,6,श्याम बहादुर लिम्बु,पु,27,मंगोल नेशनल अर्गनाइजेशन 
Jhapa,Mechi,Terai,Eastern,6,पुष्प लाल ढकाल,पु,42,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Jhapa,Mechi,Terai,Eastern,6,रुद्र बहादुर खड्का,पु,54,स्वतन्त्र 
Jhapa,Mechi,Terai,Eastern,6,शिव कुमार ठाकुर,पु,39,जनतान्त्रिक तराई मधेश मुक्ति टाइगर्स 
Jhapa,Mechi,Terai,Eastern,6,शान्ति देवी राई,म,47,राष्ट्रिय जनमुक्ति पार्टी 
Jhapa,Mechi,Terai,Eastern,6,ज्ञानु  राजवंशी,म,28,तराई–मधेश लोकतान्त्रिक पार्टी 
Jhapa,Mechi,Terai,Eastern,6,राम कुमारी पौडेल,म,56,नेपाली काँग्रेस
Jhapa,Mechi,Terai,Eastern,6,ज्योति  पोमू,म,34,नेपाल कम्युनिष्ट पार्टी (संयुक्त)
Jhapa,Mechi,Terai,Eastern,6,रञ्जु  सिग्देल,म,40,राष्ट्रिय चुरेभावर पार्टी
Jhapa,Mechi,Terai,Eastern,6,दिनेश  द‌ंगाल,पु,26,राष्ट्रिय स्वाभिमान पार्टी नेपाल 
Jhapa,Mechi,Terai,Eastern,6,कृष्ण राज उप्रेती,पु,58,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Jhapa,Mechi,Terai,Eastern,6,अम्बर बहादुर विष्ट,पु,60,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Jhapa,Mechi,Terai,Eastern,6,नेत्र बहादुर खत्री,पु,51,स्वतन्त्र 
Jhapa,Mechi,Terai,Eastern,6,गिरीराज  भुजेल,पु,42,"सङ्घीय समाजवादी पार्टी, नेपाल"
Jhapa,Mechi,Terai,Eastern,7,बद्री  यादब,पु,42,"मधेशी जनअधिकार फोरम, नेपाल "
Jhapa,Mechi,Terai,Eastern,7,डम्बर बहादुर कार्की,पु,53,स्वतन्त्र 
Jhapa,Mechi,Terai,Eastern,7,के.पी.  शर्मा ओली,पु,62,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Jhapa,Mechi,Terai,Eastern,7,शम्भु कुमार ठाकुर,पु,43,लिम्बुवान मुक्ति मोर्चा 
Jhapa,Mechi,Terai,Eastern,7,सुदन  लिम्बु,पु,42,लिम्बुवान मुक्ति मोर्चा नेपाल  
Jhapa,Mechi,Terai,Eastern,7,नोक (बिष्णु) प्रसाद अधिकारी,पु,56,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Jhapa,Mechi,Terai,Eastern,7,महेश  पोख्रेल,पु,33,राष्ट्रिय स्वाभिमान पार्टी नेपाल 
Jhapa,Mechi,Terai,Eastern,7,कैलास पती मगर,पु,45,राष्ट्रिय जनमुक्ति पार्टी 
Jhapa,Mechi,Terai,Eastern,7,काजी बहादुर राई,पु,50,जनता पार्टी नेपाल 
Jhapa,Mechi,Terai,Eastern,7,प्रेम कुमार राई,पु,55,"खम्वुवान राष्ट्रिय मोर्चा, नेपाल "
Jhapa,Mechi,Terai,Eastern,7,बिष्णु बहादुर धिमाल,पु,60,राष्ट्रिय प्रजातन्त्र पार्टी 
Jhapa,Mechi,Terai,Eastern,7,सुरेश कुमार योङगया,पु,50,नेपाली काँग्रेस
Jhapa,Mechi,Terai,Eastern,7,रमेश  बस्नेत,पु,26,राष्ट्रिय शिवसेना पार्टी 
Jhapa,Mechi,Terai,Eastern,7,तेजश्‍वी  थेवे,पु,55,स्वतन्त्र 
Jhapa,Mechi,Terai,Eastern,7,राम कुमार थापा,पु,60,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Jhapa,Mechi,Terai,Eastern,7,अम्बिका  आचार्य (खतिवडा),म,40,राष्ट्रिय चुरेभावर पार्टी
Jhapa,Mechi,Terai,Eastern,7,ध्रुब  थापा पाण्डे,म,28,नेपाल परिवार दल 
Jhapa,Mechi,Terai,Eastern,7,देवी माया राई,म,39,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल "
Jhapa,Mechi,Terai,Eastern,7,नारायण  भट्टराई,पु,50,स्वतन्त्र 
Jhapa,Mechi,Terai,Eastern,7,लिला धर चापागाई,पु,52,स्वतन्त्र 
Jhapa,Mechi,Terai,Eastern,7,दिपेन  राई,पु,33,"सङ्घीय समाजवादी पार्टी, नेपाल"
Jhapa,Mechi,Terai,Eastern,7,घनश्याम  रिसाल,पु,36,स्वतन्त्र 
Jhapa,Mechi,Terai,Eastern,7,राज  बुढाथोकी,पु,52,स्वतन्त्र 
Jhapa,Mechi,Terai,Eastern,7,गोपाल  किराती,पु,48,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Jhapa,Mechi,Terai,Eastern,7,दिलिप  धिमाल,पु,29,मंगोल नेशनल अर्गनाइजेशन 
Jhapa,Mechi,Terai,Eastern,7,सिता राम अधिकारी,पु,36,खस समावेशी राष्ट्रिय पार्टी 
Jhapa,Mechi,Terai,Eastern,7,सन्तोष  भेटवाल,पु,33,नेपाल गौरवशाली पार्टी 
Jhapa,Mechi,Terai,Eastern,7,गणेश  सुब्बा,पु,41,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Sankhuwasabha,Kosi,Mountain,Eastern,1,नर माया कार्की,म,58,खस समावेशी राष्ट्रिय पार्टी 
Sankhuwasabha,Kosi,Mountain,Eastern,1,कुवेर मान कार्की,पु,32,नेपाल परिवार दल 
Sankhuwasabha,Kosi,Mountain,Eastern,1,मनि माया राई,म,46,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Sankhuwasabha,Kosi,Mountain,Eastern,1,हेम राज घिमिरे,पु,53,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Sankhuwasabha,Kosi,Mountain,Eastern,1,मोहन सिं राई,पु,36,"खम्वुवान राष्ट्रिय मोर्चा, नेपाल "
Sankhuwasabha,Kosi,Mountain,Eastern,1,तारा मान गुरुङ्ग,पु,50,नेपाली काँग्रेस
Sankhuwasabha,Kosi,Mountain,Eastern,1,पोष राज कट्टेल,पु,49,शान्ति पार्टी नेपाल 
