,historical_date,year,codingstart,Indicator,Code index,Indices,Index,Value
283,1994-01-01,1994,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.4378218055
284,1994-01-01,1994,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3641908467
285,1995-01-01,1995,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.4090852018
286,1995-01-01,1995,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.4495074451
287,1995-01-01,1995,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3686629534
288,1996-01-01,1996,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.4054709134
289,1996-01-01,1996,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.4439953566
290,1996-01-01,1996,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3669464588
291,1997-01-01,1997,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.4004261815
292,1997-01-01,1997,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.4406628609
293,1997-01-01,1997,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3601894975
294,1998-01-01,1998,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.3990706864
295,1998-01-01,1998,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.4403759241
296,1998-01-01,1998,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3577654362
297,1999-01-01,1999,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.3918833793
298,1999-01-01,1999,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.4264366329
299,1999-01-01,1999,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3573301435
300,2000-01-01,2000,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.3681234384
301,2000-01-01,2000,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.4082457423
302,2000-01-01,2000,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3280011415
303,2001-01-01,2001,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.3565693187
304,2001-01-01,2001,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.3963861763
305,2001-01-01,2001,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3167524636
306,2002-01-01,2002,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.2634697013
307,2002-01-01,2002,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.285747081
308,2002-01-01,2002,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.241192311
309,2003-01-01,2003,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.2282645023
310,2003-01-01,2003,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.246281296
311,2003-01-01,2003,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.2102477103
312,2004-01-01,2004,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.2315667974
313,2004-01-01,2004,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.2492919266
314,2004-01-01,2004,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.2138416618
315,2005-01-01,2005,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.2297852505
316,2005-01-01,2005,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.2463883311
317,2005-01-01,2005,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.2131821811
318,2006-01-01,2006,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.2384048539
319,2006-01-01,2006,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.2563911974
320,2006-01-01,2006,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.2204184979
321,2007-01-01,2007,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.2713774994
322,2007-01-01,2007,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.2843669057
323,2007-01-01,2007,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.2583880723
324,2008-01-01,2008,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.3295811179
325,2008-01-01,2008,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.3462021947
326,2008-01-01,2008,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3129600286
327,2009-01-01,2009,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.5841261032
328,2009-01-01,2009,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.6568242908
329,2009-01-01,2009,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.5114279389
330,2010-01-01,2010,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.5726099015
331,2010-01-01,2010,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.6397948861
332,2010-01-01,2010,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.5054249167
333,2011-01-01,2011,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.5749544322
334,2011-01-01,2011,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.6417551637
335,2011-01-01,2011,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.508153677
336,2012-01-01,2012,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.57789873
337,2012-01-01,2012,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.6524105072
338,2012-01-01,2012,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.5033869743
339,2013-01-01,2013,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.3310299712
340,2013-01-01,2013,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.3486892283
341,2013-01-01,2013,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3133707047
342,2014-01-01,2014,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.2530991543
343,2014-01-01,2014,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.2680930197
344,2014-01-01,2014,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.2381052822
345,2015-01-01,2015,1900,v2x_polyarchy,,Democracy,Electoral democracy index,0.3192128549
346,2015-01-01,2015,1900,v2x_polyarchy,codehigh,Democracy,Electoral democracy index,0.3337419033
347,2015-01-01,2015,1900,v2x_polyarchy,codelow,Democracy,Electoral democracy index,0.3046838045
348,1900-01-01,1900,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
349,1900-01-01,1900,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
350,1900-01-01,1900,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
351,1901-01-01,1901,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
352,1901-01-01,1901,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
353,1901-01-01,1901,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
354,1902-01-01,1902,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
355,1902-01-01,1902,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
356,1902-01-01,1902,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
357,1903-01-01,1903,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
358,1903-01-01,1903,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
359,1903-01-01,1903,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
360,1904-01-01,1904,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
361,1904-01-01,1904,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
362,1904-01-01,1904,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
363,1905-01-01,1905,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
364,1905-01-01,1905,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
365,1905-01-01,1905,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
366,1906-01-01,1906,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
367,1906-01-01,1906,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
368,1906-01-01,1906,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
369,1907-01-01,1907,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
370,1907-01-01,1907,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
371,1907-01-01,1907,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
372,1908-01-01,1908,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
373,1908-01-01,1908,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
374,1908-01-01,1908,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
375,1909-01-01,1909,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
376,1909-01-01,1909,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
377,1909-01-01,1909,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
378,1910-01-01,1910,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
379,1910-01-01,1910,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
380,1910-01-01,1910,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
381,1911-01-01,1911,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
382,1911-01-01,1911,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
383,1911-01-01,1911,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
384,1912-01-01,1912,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
385,1912-01-01,1912,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
386,1912-01-01,1912,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
387,1913-01-01,1913,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
388,1913-01-01,1913,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
389,1913-01-01,1913,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
390,1914-01-01,1914,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
391,1914-01-01,1914,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
392,1914-01-01,1914,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
393,1915-01-01,1915,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
394,1915-01-01,1915,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
395,1915-01-01,1915,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
396,1916-01-01,1916,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
397,1916-01-01,1916,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
398,1916-01-01,1916,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
399,1917-01-01,1917,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
400,1917-01-01,1917,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
401,1917-01-01,1917,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
402,1918-01-01,1918,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
403,1918-01-01,1918,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
404,1918-01-01,1918,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
405,1919-01-01,1919,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
406,1919-01-01,1919,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
407,1919-01-01,1919,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
408,1920-01-01,1920,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
409,1920-01-01,1920,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
410,1920-01-01,1920,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
411,1921-01-01,1921,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
412,1921-01-01,1921,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
413,1921-01-01,1921,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
414,1922-01-01,1922,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
415,1922-01-01,1922,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
416,1922-01-01,1922,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
417,1923-01-01,1923,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
418,1923-01-01,1923,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
419,1923-01-01,1923,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
420,1924-01-01,1924,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
421,1924-01-01,1924,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
422,1924-01-01,1924,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
423,1925-01-01,1925,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
424,1925-01-01,1925,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
425,1925-01-01,1925,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
426,1926-01-01,1926,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
427,1926-01-01,1926,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
428,1926-01-01,1926,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
429,1927-01-01,1927,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
430,1927-01-01,1927,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
431,1927-01-01,1927,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
432,1928-01-01,1928,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
433,1928-01-01,1928,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
434,1928-01-01,1928,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
435,1929-01-01,1929,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
436,1929-01-01,1929,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
437,1929-01-01,1929,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
438,1930-01-01,1930,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
439,1930-01-01,1930,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
440,1930-01-01,1930,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
441,1931-01-01,1931,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
442,1931-01-01,1931,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
443,1931-01-01,1931,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
444,1932-01-01,1932,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
445,1932-01-01,1932,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
446,1932-01-01,1932,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
447,1933-01-01,1933,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
448,1933-01-01,1933,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
449,1933-01-01,1933,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
450,1934-01-01,1934,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
451,1934-01-01,1934,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
452,1934-01-01,1934,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
453,1935-01-01,1935,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
454,1935-01-01,1935,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
455,1935-01-01,1935,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
456,1936-01-01,1936,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
457,1936-01-01,1936,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
458,1936-01-01,1936,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
459,1937-01-01,1937,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
460,1937-01-01,1937,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
461,1937-01-01,1937,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
462,1938-01-01,1938,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
463,1938-01-01,1938,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
464,1938-01-01,1938,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
465,1939-01-01,1939,1900,v2x_api,,Democracy,Additive polyarchy index,0.0338971108
466,1939-01-01,1939,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0502185225
467,1939-01-01,1939,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.017575698
468,1940-01-01,1940,1900,v2x_api,,Democracy,Additive polyarchy index,0.0336334711
469,1940-01-01,1940,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0479690209
470,1940-01-01,1940,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.0192979202
471,1941-01-01,1941,1900,v2x_api,,Democracy,Additive polyarchy index,0.0336334711
472,1941-01-01,1941,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0479690209
473,1941-01-01,1941,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.0192979202
474,1942-01-01,1942,1900,v2x_api,,Democracy,Additive polyarchy index,0.0336334711
475,1942-01-01,1942,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0479690209
476,1942-01-01,1942,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.0192979202
477,1943-01-01,1943,1900,v2x_api,,Democracy,Additive polyarchy index,0.0336334711
478,1943-01-01,1943,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0479690209
479,1943-01-01,1943,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.0192979202
480,1944-01-01,1944,1900,v2x_api,,Democracy,Additive polyarchy index,0.0336334711
481,1944-01-01,1944,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0479690209
482,1944-01-01,1944,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.0192979202
483,1945-01-01,1945,1900,v2x_api,,Democracy,Additive polyarchy index,0.0527237875
484,1945-01-01,1945,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0719052106
485,1945-01-01,1945,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.0335423686
486,1946-01-01,1946,1900,v2x_api,,Democracy,Additive polyarchy index,0.0542144793
487,1946-01-01,1946,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0729562566
488,1946-01-01,1946,1900,v2x_api,codelow,Democracy,Additive polyarchy index,0.0354727022
489,1947-01-01,1947,1900,v2x_api,,Democracy,Additive polyarchy index,0.0587716472
490,1947-01-01,1947,1900,v2x_api,codehigh,Democracy,Additive polyarchy index,0.0816610605
